gene,anomaly_score,hazard_ratio,fdr,mean_expression,log_hazard,anomaly_norm,hazard_norm,fdr_norm,target_score,risk_type
TAF1,0.000114377915,1.41164166513815,0.119631846923648,130675.537211962,0.3447533286331341,0.00016814366652033599,0.6953255422868139,0.11869483392281911,0.5767988520305151,High-risk (oncogenic)
PAPOLB,0.00013972814,1.41383711893526,0.120895199351054,166.777057771781,0.3463073691386428,0.00020541713960421353,0.6963390117290498,0.11995957317076059,0.5765848556978934,High-risk (oncogenic)
TRAF6,0.00012173668,1.41265983536603,0.120972682365813,72822.0407260943,0.3454743354178604,0.00017896355980168081,0.6957957477553166,0.1200371412409908,0.5759375700741274,High-risk (oncogenic)
ANAPC10,0.00014517969,1.41338384928095,0.121623372828466,65033.5421632651,0.34598672235277833,0.000213432776632698,0.6961299015301374,0.1206885459864332,0.5756547883203369,High-risk (oncogenic)
PCDHB12,0.00010742418,1.41177380330224,0.120835282707663,10441.6023100105,0.34484693027672036,0.00015791930542078295,0.6953865847147181,0.11989959075504061,0.5756449132650983,High-risk (oncogenic)
HTR2B,8.307903e-05,1.41039213804863,0.120183628373391,18664.1778835034,0.34386777781530503,0.00012212363523450405,0.6947480292231354,0.1192472210799079,0.5756229317784619,High-risk (oncogenic)
MOCS1,9.788738e-05,1.40940886726488,0.119821270027264,88209.4966385641,0.3431703734085754,0.0001438969581593159,0.6942932160747035,0.11888446496195991,0.5755526480709029,High-risk (oncogenic)
SCN9A,0.00013984431,1.41304270171211,0.121942722763641,3298.02195847262,0.34574532384880746,0.00020558794910859285,0.6959724731965073,0.12100824648178325,0.5751698146638328,High-risk (oncogenic)
CNTN6,9.427039e-05,1.41090990256354,0.121153623556156,2028.42711858843,0.344234817227087,0.00013857874976433502,0.6949873944305536,0.12021828105600339,0.5749076921243145,High-risk (oncogenic)
MYL3,0.026815852,1.3790751972674,0.146026540399174,47040.661572166,0.3214131276126225,0.03942841356973032,0.6801042012560736,0.14511850165932363,0.5744141131664804,High-risk (oncogenic)
GCLM,0.000103966966,1.41130233901675,0.121935597845402,129749.036636338,0.3445129227855262,0.00015283602221622736,0.6951687613152615,0.12100111374230395,0.5743204835951738,High-risk (oncogenic)
PPP3CB,0.00018491616,1.41413351436225,0.123442794672946,308928.940504241,0.3465169861867022,0.0002718589343884302,0.6964757137468073,0.12250996506582713,0.5742376076153686,High-risk (oncogenic)
UNC13B,3.5905116e-05,1.40689741496708,0.11999826960456,218152.304831941,0.341386865002996,5.2761899244383484e-05,0.6931300988569615,0.1190616588370965,0.5741212019191094,High-risk (oncogenic)
ACYP2,0.0001204592,1.41170860094741,0.12238048391354,50544.7693818618,0.3448007445064507,0.0001770852286864662,0.6953564646073795,0.12144648817546334,0.5740870616606026,High-risk (oncogenic)
TGFA,0.00022779049,1.41182317563494,0.122769274406622,55715.8649652597,0.3448819015088567,0.00033489881609536905,0.6954093912471102,0.12183570545574114,0.5739085846074644,High-risk (oncogenic)
AP4E1,9.446718e-05,1.40944670701371,0.12153706152057,57162.9659740984,0.3431972210052935,0.00013886809815347856,0.6943107247681866,0.12060213993197905,0.5738474529343609,High-risk (oncogenic)
APPL2,0.00011723303,1.40852997967968,0.12136102450374,246320.402976885,0.3425465929353753,0.00017234165892884024,0.6938864168657957,0.12042590967394047,0.573632848850784,High-risk (oncogenic)
ZFP2,9.818983e-05,1.40960904830869,0.122315561416467,25570.7465863594,0.3433123952403919,0.0001443416627697964,0.6943858357883894,0.12138149441098293,0.5731486830401763,High-risk (oncogenic)
EPX,9.9273195e-05,1.40903135274174,0.12238048391354,2783.31230440847,0.34290248443742194,0.00014593457865782168,0.6941185119500597,0.12144648817546334,0.5728179583532542,High-risk (oncogenic)
FBXL5,9.1997514e-05,1.40883196527818,0.12238048391354,633535.476830255,0.34276096766290864,0.00013523684718126164,0.6940262216101202,0.12144648817546334,0.5727149702818382,High-risk (oncogenic)
FBXL4,9.42016e-05,1.40883101153139,0.122793638172017,85879.3794164759,0.3427602906857131,0.00013847760501262414,0.6940257801186029,0.12186009596598535,0.5723041617576302,High-risk (oncogenic)
CNTF,9.6775875e-05,1.40764341953094,0.12238048391354,6011.0250258826,0.3419169724878019,0.0001422626668778738,0.6934758091103603,0.12144648817546334,0.5721715836017749,High-risk (oncogenic)
GGNBP2,0.00017459848,1.40734751622477,0.12238048391354,174292.084023783,0.34170673855525074,0.00025668842731135056,0.6933387047906168,0.12144648817546334,0.5721489050424647,High-risk (oncogenic)
ASB8,0.00011821772,1.40942301676844,0.123279175397762,216659.084440039,0.3431804126760042,0.00017378948892683686,0.6942997631954031,0.12234616618076873,0.5721273865035612,High-risk (oncogenic)
ATP11A,0.00012618932,1.41024529001691,0.124110683454913,59624.5310055295,0.3437636538109991,0.00018551045858432265,0.6946801246246431,0.12317858700970379,0.5716870480735237,High-risk (oncogenic)
ANKFY1,0.00011615645,1.40834572090783,0.123225242321375,124155.605783186,0.3424157680132289,0.00017075871930393984,0.6938010992306322,0.12229217390039694,0.5716796840495392,High-risk (oncogenic)
SLC1A6,4.6741166e-05,1.40485164422515,0.121942722763641,4459.5987286604,0.3399317059117298,6.86945869428379e-05,0.6921811150516087,0.12100824648178325,0.5712415631567683,High-risk (oncogenic)
BTNL8,9.51972e-05,1.40728816727585,0.123144232076557,639.629667834363,0.3416645668814695,0.00013994147643003004,0.6933112024812794,0.1222110747281596,0.5712400692295498,High-risk (oncogenic)
TPPP,5.1862567e-05,1.40664669104798,0.122905421163664,44903.7767092998,0.3412086386021887,7.622479238776958e-05,0.693013868288725,0.12197200166523553,0.5711180914158773,High-risk (oncogenic)
CDC42EP2,0.00012265038,1.40907397872345,0.124316700733295,149305.002737214,0.3429327359551615,0.00018030701029794817,0.6941382405148567,0.12338483043954292,0.5709337170856117,High-risk (oncogenic)
GHR,0.0012122286,1.40974373473502,0.126302116735395,110372.788231521,0.3434079394569528,0.0017823584499182755,0.6944481450676672,0.12537242589341221,0.5708580776241732,High-risk (oncogenic)
RWDD1,0.00010793477,1.40767917190206,0.124266888224944,204681.655265467,0.34194237090660534,0.00015867004678981998,0.6934923727206698,0.1233349632504805,0.570316079516979,High-risk (oncogenic)
USP22,0.0033164546,1.40184124427072,0.126302116735395,805986.821789686,0.33778654701587496,0.004876288037264948,0.6907821470182898,0.12537242589341221,0.5702860091621424,High-risk (oncogenic)
ALDOC,0.0008184934,1.40456575627166,0.123921418202257,179400.272428205,0.3397281847443688,0.0012034334747208111,0.6920483884700058,0.12298911399480082,0.5702627079499258,High-risk (oncogenic)
FCAR,0.00010495934,1.40515194177142,0.123279175397762,1680.46832071241,0.3401454405481621,0.0001542951503138336,0.6923205023597282,0.12234616618076873,0.5701286313292733,High-risk (oncogenic)
AJAP1,0.00011236613,1.409031790553,0.125091965070372,3145.25490647787,0.34290279515527167,0.00016518565671773863,0.6941187145850906,0.12416094580795511,0.5701229544338532,High-risk (oncogenic)
TBC1D8B,0.0001018902,1.40477859082575,0.123144232076557,34365.2269012328,0.33987970376674637,0.00014978246819047366,0.6921472017882899,0.1222110747281596,0.5700859095283208,High-risk (oncogenic)
PARVA,7.0885515e-05,1.40474959956123,0.123644758791735,314262.843519119,0.3398590659496067,0.00010419501120255337,0.6921337428102572,0.12271215088679623,0.5695257869346635,High-risk (oncogenic)
ARHGAP17,0.00015614853,1.40552430699429,0.124220182398269,138942.976135383,0.3404104054121958,0.0002295607109015796,0.692493299524289,0.12328820615339342,0.5694346540817972,High-risk (oncogenic)
ALAS2,8.657879e-05,1.4050283427207,0.123914208937292,1736.66357097039,0.3400574753371884,0.00012726947556373315,0.6922631357383399,0.12298189681600555,0.569408508397898,High-risk (oncogenic)
ANKRD40,8.7372886e-05,1.40589742521828,0.124531773388772,317261.121790008,0.3406758356903399,0.00012843706740491066,0.6926664002092386,0.12360013918684098,0.5691946980898026,High-risk (oncogenic)
UBE2D3,0.000720444,1.40435576448796,0.125070770300443,603508.649070585,0.3395786670148493,0.0010592674299701099,0.6919508802973402,0.12413972777187995,0.5688704199554303,High-risk (oncogenic)
MYCBP2,0.00011711074,1.40811370696711,0.126015864791225,133842.294732461,0.3422510122642565,0.0001721618509380462,0.6936936535646895,0.12508585972174255,0.568779955693885,High-risk (oncogenic)
RNF13,0.00019128695,1.40592921069833,0.125121899034754,426494.242890537,0.34069844411124706,0.0002812261676018647,0.6926811443189613,0.12419091263176382,0.5687714578547993,High-risk (oncogenic)
PTPRK,7.911035e-05,1.404045267948,0.124544570918528,330527.000518494,0.33935754721205824,0.00011628832264226777,0.6918066767438243,0.12361295076483617,0.5683100143016305,High-risk (oncogenic)
ALG11,8.160727e-05,1.40510977712385,0.125382498317431,27933.3877311942,0.3401154329177058,0.00011995964628584866,0.6923009328463252,0.12445179798223069,0.5679690945103804,High-risk (oncogenic)
BMPR1A,0.00012552917,1.40790690780303,0.127218382825334,74927.7570450632,0.34210413893288455,0.0001845398130276729,0.6935978699395541,0.12628969779661595,0.5674927119559658,High-risk (oncogenic)
RAP2A,7.206842e-05,1.40514219991249,0.126302116735395,198140.143334327,0.34013850756646064,0.00010593428482550088,0.6923159810071167,0.12537242589341221,0.56704948939853,High-risk (oncogenic)
ADD3,0.000166457,1.40414428315618,0.126302116735395,259840.183667914,0.3394280661043332,0.00024471767613880964,0.6918526657268449,0.12537242589341221,0.5667249575095714,High-risk (oncogenic)
HERC1,5.672241e-05,1.40419768988195,0.126302116735395,123706.673302081,0.3394661004507833,8.337041840301682e-05,0.6918774698730341,0.12537242589341221,0.5665884143980249,High-risk (oncogenic)
PTGER2,0.00012223423,1.40387486300407,0.126302116735395,43879.8089192351,0.33923617271692164,0.00017969512792515444,0.6917275222163511,0.12537242589341221,0.566534791450864,High-risk (oncogenic)
NUBPL,8.764541e-05,1.40390870010665,0.126302116735395,52885.3850224722,0.33926027507511336,0.00012883777059309582,0.691743240599126,0.12537242589341221,0.5664996524763068,High-risk (oncogenic)
SCAPER,9.1092836e-05,1.40381559869274,0.126302116735395,34929.0500552225,0.3391939570153354,0.00013390666210075144,0.6916999911942262,0.12537242589341221,0.5664614719629147,High-risk (oncogenic)
KCNMA1,3.3788914e-05,1.40146942627357,0.125209475937303,53284.5719546108,0.3375212763819512,4.965036085420952e-05,0.6906091504455163,0.12427858567015287,0.5663802151362176,High-risk (oncogenic)
TNNC2,0.022463009,1.37678526664706,0.146766111016293,187948.262995687,0.31975126470094756,0.033028250399626514,0.6790204152979874,0.1458588841256915,0.5661897815719225,High-risk (oncogenic)
CNNM2,0.00013308374,1.40057805700147,0.125382498317431,18191.5180041561,0.3368850492605422,0.00019564760641235763,0.6901942341395486,0.12445179798223069,0.5659380837637302,High-risk (oncogenic)
USP47,0.00014644892,1.40466318097963,0.127360486214268,209876.759370296,0.33979754520603644,0.0002152989774353437,0.6920936219810696,0.12643195717677902,0.5658769637817259,High-risk (oncogenic)
SMARCA1,0.00026445437,1.4041461194578,0.127297000636426,340401.167442345,0.3394293738762206,0.0003888072190515762,0.6918535185919025,0.12636840190887974,0.5658739239020742,High-risk (oncogenic)
FAM107A,0.00034475626,1.40579923880459,0.128384049889864,66076.2078197798,0.34060599429173777,0.0005068783736665547,0.6926208530545568,0.1274566444494758,0.5656710869787476,High-risk (oncogenic)
UNC50,0.0004903241,1.40041331873046,0.126302116735395,332147.82546297,0.3367674207147156,0.0007209127250822994,0.6901175225375619,0.12537242589341221,0.565466009369232,High-risk (oncogenic)
EDA,9.4599585e-05,1.40522534796528,0.127961426018329,11451.6322436126,0.340197679935482,0.00013906277864265254,0.6923545703409308,0.1270335566508124,0.5654600764687611,High-risk (oncogenic)
CACNA1S,0.0004724934,1.40021054578402,0.126302116735395,6085.2886056816,0.3366226151595223,0.0006946955172856548,0.6900230874152249,0.12537242589341221,0.5653453570390983,High-risk (oncogenic)
RNGTT,0.00013718124,1.40114022972476,0.126302116735395,102752.651696659,0.3372863549403444,0.00020167232832157884,0.6904559461361366,0.12537242589341221,0.5652851925710459,High-risk (oncogenic)
NIPAL3,6.732513e-05,1.40135419303732,0.126517868833241,123572.982623485,0.3374390498475941,9.896003145520434e-05,0.6905555263091978,0.12558841482892394,0.565066071511729,High-risk (oncogenic)
PLPBP,0.0018207472,1.3994198517746,0.128374816475651,482640.473002501,0.3360577591477195,0.002677088246523191,0.6896547158668668,0.12744740089946208,0.564884403213928,High-risk (oncogenic)
CEBPA,0.0006066485,1.3992563012616,0.126517868833241,192549.796872326,0.3359408820928243,0.0008919492500992648,0.6895784943506226,0.12558841482892394,0.5648820287717979,High-risk (oncogenic)
ATP6V1E1,0.00060256,1.39732624722095,0.125725119770646,808137.167990694,0.33456058716955966,0.0008859377612583007,0.6886783333052422,0.12479479554147668,0.5647694755250239,High-risk (oncogenic)
RAPGEF2,0.00012541993,1.40630260716534,0.129346855799802,75323.5209521462,0.3409639958106711,0.00018437919298585148,0.6928543241889493,0.12842050726086002,0.5646181961210752,High-risk (oncogenic)
NCAM1,4.970861e-05,1.40097355125852,0.127408721339892,12802.1323806694,0.33716738870309326,7.305774127625758e-05,0.690378362157029,0.12648024525157328,0.563971174646732,High-risk (oncogenic)
DNAJB14,9.358504e-05,1.40104173617634,0.127961426018329,75831.5585164335,0.3372160571869087,0.0001375710516165657,0.6904101013690843,0.1270335566508124,0.5635141157698885,High-risk (oncogenic)
PCDHA13,9.763325e-05,1.40054419853247,0.127961426018329,1906.40189700896,0.33686087432927325,0.0001435233004219662,0.6901784684281516,0.1270335566508124,0.5632884350777612,High-risk (oncogenic)
JCAD,5.1371142e-05,1.39945535120898,0.127598544412466,122243.270373788,0.3360831260767945,7.550223010241534e-05,0.6896712589411109,0.12667027669873018,0.5630764844724832,High-risk (oncogenic)
UBE2E3,0.00037819432,1.40692564673624,0.131764915778313,305696.358166143,0.3414069314880179,0.0005560437214844571,0.6931431852400453,0.13084122161764383,0.5628580073438858,High-risk (oncogenic)
MMRN2,0.00017736192,1.40207403695721,0.129283393799633,188894.004639645,0.3379525953188201,0.0002607516262162483,0.6908904356249082,0.12835697559651563,0.5627942116546087,High-risk (oncogenic)
NUDT13,8.4371924e-05,1.40002845544175,0.128374816475651,28082.6597108156,0.33649256173019215,0.00012402463018462015,0.6899382729100579,0.12744740089946208,0.5626148966407805,High-risk (oncogenic)
PLXNA2,0.00010518332,1.39743622276995,0.127635461731659,50908.7068098341,0.33463928834737894,0.0001546244772725224,0.6887296583759241,0.12670723454319174,0.5621770483100049,High-risk (oncogenic)
A1CF,0.00010337806,1.39911204945039,0.129283393799633,293.90643676965,0.3358377850067662,0.00015197012962789988,0.6895112594581387,0.12835697559651563,0.561306253991251,High-risk (oncogenic)
EGFL7,0.00042366039,1.39760961441248,0.129138252273552,285420.3831857,0.3347633590445002,0.0006228943445607687,0.6888105712348642,0.12821167474414963,0.5612217908352753,High-risk (oncogenic)
PGK1,0.0014846708,1.39305872597539,0.128655240016008,1883970.9057001,0.3315018518239015,0.0021829413642163687,0.686683575257609,0.12772813226930196,0.5611383843525235,High-risk (oncogenic)
TBX5,0.00013487386,1.39643332820331,0.128786908585637,19852.1717919233,0.33392136319631643,0.00019827969309549,0.6882614625986356,0.12785994537554027,0.5605997969161909,High-risk (oncogenic)
CLCN4,0.000109715504,1.40300247442295,0.131813361075902,23635.1631963893,0.33861456478444923,0.00016128833285310127,0.6913221398325722,0.13088972009511524,0.5605937080703101,High-risk (oncogenic)
PAIP2B,4.8773436e-05,1.39914240277217,0.13001241721532,43502.3836815637,0.33585947947544265,7.168271667912907e-05,0.689525407532781,0.12908679928346645,0.5605102909659937,High-risk (oncogenic)
ERCC8,0.00014991374,1.39737624962508,0.12934217592701,36813.6314173554,0.3345963708740446,0.00022039344405291736,0.6887016696924837,0.12841582225082876,0.5605062408857078,High-risk (oncogenic)
TMOD2,7.588612e-05,1.40132560447205,0.131481358011747,36886.6790859187,0.33741864896890905,0.00011154760534602168,0.6905422218508721,0.13055735258105916,0.560096416875159,High-risk (oncogenic)
PPFIBP1,6.5637876e-05,1.39709367002007,0.129797265968216,140827.320046053,0.3343941288645769,9.647919286088556e-05,0.6885697773152868,0.12887141185826895,0.5597948446498788,High-risk (oncogenic)
TERF2,0.00023619493,1.39603650070988,0.129975605493376,135152.685991643,0.3336371506386785,0.00034725620811556075,0.6880761130268294,0.12904994715217125,0.5593734220827737,High-risk (oncogenic)
KAT2B,4.611609e-05,1.39886314068016,0.131322769635068,80286.517673998,0.33565986436489303,6.777551212352652e-05,0.6893952282909701,0.13039859011707666,0.559064413686017,High-risk (oncogenic)
ATL2,0.00016940333,1.39970725314411,0.1320620654486,323010.16114659,0.3362631098586714,0.00024904978569409837,0.6897886355875906,0.13113869747819723,0.5588989878950874,High-risk (oncogenic)
CYP3A5,0.00013395902,1.39537529436093,0.13001241721532,5109.19091618716,0.33316340730744815,0.00019693456641057682,0.6877671607260605,0.12908679928346645,0.5588772960090046,High-risk (oncogenic)
CNOT1,5.4125427e-05,1.39841074351963,0.131481358011747,374679.905537511,0.33533640861246955,7.955196803621386e-05,0.689184286221034,0.13055735258105916,0.5587064856080111,High-risk (oncogenic)
PLCB4,4.2012594e-05,1.39853588040799,0.131813361075902,72455.8321932692,0.3354258896825571,6.174197405016427e-05,0.6892426414118227,0.13088972009511524,0.5584146632907576,High-risk (oncogenic)
GSTP1,0.023409355,1.37353848139973,0.154539022220444,2376759.73090065,0.3173902431972925,0.03441970164548469,0.6774806721973833,0.15364032789181373,0.5582600459510543,High-risk (oncogenic)
BACH1,8.277034e-05,1.40077853480777,0.133145723236992,124453.043934907,0.3370281783482337,0.00012166975569669869,0.690287575951526,0.13222354483083257,0.5581857008763902,High-risk (oncogenic)
KALRN,8.8162575e-05,1.39644741018157,0.1320620654486,16735.4716384203,0.3339314473922269,0.00012959817945366504,0.6882680390195003,0.13113869747819723,0.5572589397207568,High-risk (oncogenic)
PCDHB6,5.8595408e-05,1.39880221174104,0.133255425570761,17894.0904169207,0.33561630737615106,8.612436400070506e-05,0.6893668225467637,0.13233336758820308,0.5571195793225614,High-risk (oncogenic)
NF1,6.2735366e-05,1.39646969084112,0.132528172127538,98065.2165544465,0.3339474025092208,9.221151364459909e-05,0.6882784441688277,0.13160531581666907,0.5567653398658032,High-risk (oncogenic)
LMO1,9.673915e-05,1.39299252918531,0.131764915778313,6153.56309969347,0.33145433167152116,0.0001422086686076807,0.6866525849313228,0.13084122161764383,0.5559535719822866,High-risk (oncogenic)
CDK6,8.1222446e-05,1.39751290590112,0.134032906840968,72961.8059634257,0.33469416099633176,0.00011939382381263471,0.6887654436419652,0.1331117023233404,0.5557731351424375,High-risk (oncogenic)
USP6NL,6.267152e-05,1.39719368935673,0.134124349566115,54983.8827143086,0.33446571730473296,9.211763825838405e-05,0.6886164638052839,0.13320324542795897,0.5555053360155833,High-risk (oncogenic)
SPINK5,3.1806565e-05,1.39273203920178,0.1320620654486,12127.8568858695,0.33126731391158504,4.6735632006858e-05,0.6865306210673315,0.13113869747819723,0.5554386592211411,High-risk (oncogenic)
AP5M1,0.0001383499,1.39471053701128,0.133145723236992,80883.3502449642,0.3326868933918158,0.00020339065693815737,0.687456401585239,0.13222354483083257,0.5554362474113447,High-risk (oncogenic)
CHRM3,6.5477616e-05,1.3934379769665,0.132528172127538,9726.86388333977,0.3317740581344644,9.62435560254562e-05,0.6868610949405012,0.13160531581666907,0.5553520226798576,High-risk (oncogenic)
PCMT1,0.0003535221,1.39059339040472,0.131764915778313,684712.288146634,0.32973055561864417,0.0005197671468943103,0.6855284222414468,0.13084122161764383,0.5552069677706972,High-risk (oncogenic)
BNC2,9.221418e-05,1.39391151614656,0.132935655955055,24136.5947422683,0.33211383553646295,0.00013555542006648026,0.6870826811944418,0.13201324695162586,0.5552049896628825,High-risk (oncogenic)
TSKU,0.0106723,1.38024604373767,0.14223987215281,651959.251762119,0.32226177584041216,0.015691888511267228,0.6806576482499093,0.14132767667160134,0.5550218600895751,High-risk (oncogenic)
